	PGSC0003DMG400013827	Charged multivesicular body protein 4b	8
	PGSC0003DMG400013828	Vacoular processing enzyme 1	8
	PGSC0003DMG400013829	60S ribosomal protein L24, mitochondrial	8
	PGSC0003DMG400013830	Major latex protein	8
	PGSC0003DMG400013831	Vacuolar processing enzyme	8
	PGSC0003DMG400013832	Transcription factor	8
	PGSC0003DMG400013833	Transcription factor jumonji domain-containing protein	8
	PGSC0003DMG400013834	Conserved gene of unknown function	8
	PGSC0003DMG401013835	Clathrin interactor	8
	PGSC0003DMG402013835	Gene of unknown function	8
	PGSC0003DMG400013836	MYB transcription factor MYB37	8
	PGSC0003DMG400013838	Gene of unknown function	8
	PGSC0003DMG400013840	Retrotransposon protein	8
	PGSC0003DMG400013844	Gag-pol polyprotein	8
	PGSC0003DMG400013849	ATP synthase subunit alpha, mitochondrial	7
	PGSC0003DMG400013850	NAC domain-containing protein	3
	PGSC0003DMG400013851	Gene of unknown function	3
	PGSC0003DMG400013852	Zinc finger, CCHC-type	3
	PGSC0003DMG400013853	Conserved gene of unknown function	3
	PGSC0003DMG400013854	Tfm5 protein	3
	PGSC0003DMG400013855	Multicopper oxidase	3
	PGSC0003DMG400013856	Vacuolar invertase	3
	PGSC0003DMG400013857	Trehalose 6-phosphate phosphatase	3
	PGSC0003DMG400013858	BCL-2-associated athanogene 7	3
	PGSC0003DMG400013859	Gene of unknown function	3
	PGSC0003DMG400013860	NT16 polypeptide	3
	PGSC0003DMG400013861	Non-LTR retroelement reverse transcriptase	6
	PGSC0003DMG400013863	Conserved gene of unknown function	6
	PGSC0003DMG400013864	Cytochrome c oxidase subunit 2	6
	PGSC0003DMG400013869	Ribosomal protein L16	6
	PGSC0003DMG400013872	'chromo' domain containing protein	7
	PGSC0003DMG400013874	Jasmonate O-methyltransferase	10
	PGSC0003DMG400013878	Gene of unknown function	2
	PGSC0003DMG400013887	Conserved gene of unknown function	2
	PGSC0003DMG400013889	Disease resistance protein Gpa2	12
	PGSC0003DMG400013890	Zinc metalloproteinase	12
	PGSC0003DMG400013891	Resistance protein PSH-RGH6	12
	PGSC0003DMG401013892	Ethylene-responsive transcription factor 7	12
	PGSC0003DMG402013892	Gene of unknown function	12
	PGSC0003DMG400013893	COP1 homolog	12
	PGSC0003DMG400013894	1-aminocyclopropane-1-carboxylate oxidase 2	12
	PGSC0003DMG400013895	RabGAP/TBC domain-containing protein	12
	PGSC0003DMG400013896	Conserved gene of unknown function	12
	PGSC0003DMG400013897	Protein 3	12
	PGSC0003DMG400013898	Hcr2-0B	12
	PGSC0003DMG400013899	SUMO	12
	PGSC0003DMG400013900	Clathrin coat assembly protein AP180	12
	PGSC0003DMG400013901	Dual specificity protein phosphatase	12
	PGSC0003DMG400013902	Fimbrin	12
	PGSC0003DMG400013903	Bcr-associated protein, bap	12
	PGSC0003DMG400013904	Resistance protein PSH-RGH6	12
	PGSC0003DMG400013907	Gene of unknown function	12
	PGSC0003DMG400013908	Protein phosphatase 2c	4
	PGSC0003DMG400013909	Gene of unknown function	4
	PGSC0003DMG400013910	Histidine decarboxylase	4
	PGSC0003DMG400013911	HECT	9
	PGSC0003DMG400013912	Retrotransposon gag protein	9
	PGSC0003DMG401013914	Conserved gene of unknown function	12
	PGSC0003DMG402013914	Conserved gene of unknown function	12
	PGSC0003DMG403013914	Conserved gene of unknown function	12
	PGSC0003DMG401013916	Conserved gene of unknown function	7
	PGSC0003DMG402013916	Gene of unknown function	7
	PGSC0003DMG400013917	Conserved gene of unknown function	7
	PGSC0003DMG400013918	Trichohyalin	7
	PGSC0003DMG401013919	Receptor serine-threonine protein kinase	7
	PGSC0003DMG402013919	DNA polymerase	7
	PGSC0003DMG400013920	Conserved gene of unknown function	7
	PGSC0003DMG401013921	Protein phosphatase 2c	7
	PGSC0003DMG402013921	Protein phosphatase 2c	7
	PGSC0003DMG400013922	Gene of unknown function	7
	PGSC0003DMG401013923	Conserved gene of unknown function	7
	PGSC0003DMG402013923	Conserved gene of unknown function	7
	PGSC0003DMG400013924	Septum-promoting GTP-binding protein 1 (GTPase spg1)	7
	PGSC0003DMG400013925	Conserved gene of unknown function	7
	PGSC0003DMG400013928	Cytokinin-regulated kinase 1	11
	PGSC0003DMG400013929	Cytochrome P450 92B1	11
	PGSC0003DMG400013931	Gene of unknown function	11
	PGSC0003DMG400013933	Adenylate kinase	11
	PGSC0003DMG400013935	Inosine-uridine preferring nucleoside hydrolase	11
	PGSC0003DMG400013938	Gene of unknown function	11
	PGSC0003DMG400013939	Conserved gene of unknown function	7
	PGSC0003DMG400013940	MADS-box transcription factor FBP9	12
	PGSC0003DMG400013947	Calcium lipid binding protein	8
	PGSC0003DMG400013949	Heat shock protein binding protein	8
	PGSC0003DMG400013960	Gene of unknown function	3
	PGSC0003DMG400013962	Amino acid transporter	3
	PGSC0003DMG400013969	Kinesin heavy chain	3
	PGSC0003DMG400013970	3-dehydroquinate synthase	3
	PGSC0003DMG401013972	TNP2	5
	PGSC0003DMG402013972	Conserved gene of unknown function	5
	PGSC0003DMG400013973	Gene of unknown function	5
	PGSC0003DMG400013974	Conserved gene of unknown function	5
	PGSC0003DMG400013975	Xyloglucan endotransglycosylase/hydrolase XTH-6	5
	PGSC0003DMG400013976	Pentatricopeptide repeat-containing protein	5
	PGSC0003DMG400013977	Actin binding protein	5
	PGSC0003DMG400013979	Transferase, transferring glycosyl groups	5
	PGSC0003DMG400013980	Axi 1 protein from Nicotiana tabacum	3
	PGSC0003DMG400013981	Proline transporter 2	3
	PGSC0003DMG400013982	Proline transporter 1	3
	PGSC0003DMG400013983	Wound/stress protein	3
	PGSC0003DMG400013984	TMV induced protein 1-2	3
	PGSC0003DMG400013987	Gene of unknown function	3
	PGSC0003DMG400013988	TA20 protein	3
	PGSC0003DMG400013989	CBL-interacting protein kinase 07	7
	PGSC0003DMG400013994	Conserved gene of unknown function	9
	PGSC0003DMG400013995	Serine carboxypeptidase III	9
	PGSC0003DMG400013996	Gene of unknown function	9
	PGSC0003DMG400013997	Anthocyanin acyltransferase	12
	PGSC0003DMG400013998	Anthocyanin acyltransferase	12
	PGSC0003DMG400013999	Anthocyanin acyltransferase	12
	PGSC0003DMG400014001	Anthocyanin acyltransferase	12
	PGSC0003DMG400014002	Non-LTR retroelement reverse transcriptase	12
	PGSC0003DMG400014003	Anthocyanin acyltransferase	12
	PGSC0003DMG400014006	Retrotransposon protein	12
	PGSC0003DMG400014007	Protein disulfide isomerase	5
	PGSC0003DMG400014009	Cytochrome P450	12
	PGSC0003DMG400014010	Cytochrome P450	12
	PGSC0003DMG400014012	Flavonoid 3-hydroxylase	12
	PGSC0003DMG400014013	Flavonoid 3-hydroxylase	12
	PGSC0003DMG400014014	F-box protein PP2-B10	12
	PGSC0003DMG400014015	LINE-type retrotransposon LIb DNA, complete sequence, Insertion at the S14 site	12
	PGSC0003DMG400014020	Homeobox protein GLABRA2	10
	PGSC0003DMG400014023	Plasmodium exported protein	6
	PGSC0003DMG400014024	Xyloglucan endotransglucosylase-hydrolase XTH6	6
	PGSC0003DMG400014025	Gene of unknown function	6
	PGSC0003DMG400014027	Germin	3
	PGSC0003DMG400014028	Serine rich protein	3
	PGSC0003DMG400014029	Abhydrolase domain containing	3
	PGSC0003DMG400014030	RSH	3
	PGSC0003DMG400014032	Cytochrome oxidase biogenesis protein	11
	PGSC0003DMG400014033	Conserved gene of unknown function	11
	PGSC0003DMG400014034	Gene of unknown function	11
	PGSC0003DMG400014035	TdcA1-ORF2 protein	11
	PGSC0003DMG400014038	Conserved gene of unknown function	11
	PGSC0003DMG400014039	TdcA1-ORF2 protein	11
	PGSC0003DMG401014041	Conserved gene of unknown function	1
	PGSC0003DMG402014041	Gene of unknown function	1
	PGSC0003DMG400014042	Conserved gene of unknown function	1
	PGSC0003DMG400014043	3-5 exonuclease/ nucleic acid binding protein	1
	PGSC0003DMG401014044	Conserved gene of unknown function	1
	PGSC0003DMG402014044	LRR receptor kinase m1'	1
	PGSC0003DMG400014047	Disease resistance protein R3a	10
	PGSC0003DMG401014048	Leucine Rich Repeat family protein	10
	PGSC0003DMG402014048	Non-LTR retroelement reverse transcriptase	10
	PGSC0003DMG400014051	Drought-induced protein 1	5
	PGSC0003DMG400014052	Phenylacetaldehyde synthase	8
	PGSC0003DMG400014054	Oligopeptide transporter	6
	PGSC0003DMG400014055	Peroxidase	6
	PGSC0003DMG400014056	Gene of unknown function	6
	PGSC0003DMG400014058	Integrase	6
	PGSC0003DMG401014059	Protein phosphatase	5
	PGSC0003DMG402014059	Receptor kinase	5
	PGSC0003DMG403014059	Receptor kinase	5
	PGSC0003DMG404014059	Receptor kinase	5
	PGSC0003DMG400014060	Receptor kinase	5
	PGSC0003DMG400014061	Receptor kinase	5
	PGSC0003DMG400014062	Acyltransferase	5
	PGSC0003DMG400014063	Receptor kinase	5
	PGSC0003DMG400014064	Receptor kinase	5
	PGSC0003DMG400014066	Wall-associated kinase	5
	PGSC0003DMG400014067	Conserved gene of unknown function	9
	PGSC0003DMG400014069	Ku70 homolog	9
	PGSC0003DMG400014071	Ntc12 protein	9
	PGSC0003DMG400014072	Gene of unknown function	1
	PGSC0003DMG400014079	Homeodomain protein GL2-like 1	10
	PGSC0003DMG400014080	Holocarboxylase synthetase	10
	PGSC0003DMG400014083	Ninja-family protein AFP2	2
	PGSC0003DMG400014084	Ninja-family protein AFP3	2
	PGSC0003DMG400014085	DNA binding protein	1
	PGSC0003DMG400014086	Gene of unknown function	1
	PGSC0003DMG400014087	Gene of unknown function	1
	PGSC0003DMG400014088	Exostosin family	12
	PGSC0003DMG400014090	Ulp1 protease family, C-terminal catalytic domain containing protein	12
	PGSC0003DMG400014092	Conserved gene of unknown function	11
2244	PGSC0003DMG400014093	Flavonol synthase	11
	PGSC0003DMG400014096	Clathrin assembly protein	2
	PGSC0003DMG400014099	Nodulation signaling pathway 1	12
	PGSC0003DMG400014100	Ubiquitin-protein ligase	12
	PGSC0003DMG400014101	Cell growth-regulating nucleolar protein	7
	PGSC0003DMG400014102	Conserved gene of unknown function	7
	PGSC0003DMG400014103	Gene of unknown function	8
	PGSC0003DMG400014104	Patatin-2-Kuras 4	8
	PGSC0003DMG400014108	Cytosolic 5'-nucleotidase III	11
	PGSC0003DMG400014109	Conserved gene of unknown function	11
	PGSC0003DMG400014110	Cell wall peroxidase	11
	PGSC0003DMG400014114	Purine transporter	6
	PGSC0003DMG400014116	2-oxoglutarate-dependent dioxygenase	6
	PGSC0003DMG400014119	SFT2 domain containing 2	3
	PGSC0003DMG400014120	Stromal cell-derived factor 2	3
	PGSC0003DMG400014121	Ccr4-associated factor	3
	PGSC0003DMG400014122	Conserved gene of unknown function	3
	PGSC0003DMG400014123	Aquaporin, MIP family, NIP subfamily	3
	PGSC0003DMG400014124	Zinc finger protein	3
	PGSC0003DMG400014125	Conserved gene of unknown function	3
	PGSC0003DMG400014126	Conserved gene of unknown function	3
	PGSC0003DMG400014127	DNA binding protein	3
	PGSC0003DMG400014128	Plasma membrane proton ATPase	3
	PGSC0003DMG400014129	Vegetative cell wall protein gp1	3
	PGSC0003DMG400014130	F-box/LRR-repeat protein	3
	PGSC0003DMG400014131	Leucine-rich repeat family protein	3
	PGSC0003DMG400014132	Conserved gene of unknown function	3
	PGSC0003DMG400014133	F-box family protein	3
	PGSC0003DMG400014134	Conserved gene of unknown function	3
	PGSC0003DMG400014135	Nodulin	3
	PGSC0003DMG400014136	Prolyl-tRNA synthetase	3
	PGSC0003DMG400014137	Protein TOPLESS	3
	PGSC0003DMG401014138	WD-repeat protein	3
	PGSC0003DMG402014138	WD-repeat protein	3
	PGSC0003DMG401014139	WD-repeat protein	3
	PGSC0003DMG402014139	Beta transducin	3
	PGSC0003DMG403014139	WD-repeat protein	3
	PGSC0003DMG400014140	Prli-interacting factor l	3
	PGSC0003DMG400014141	DEAD-box protein abstrakt	3
	PGSC0003DMG400014142	Allergen Pru p 1.06B	3
	PGSC0003DMG400014143	Major allergen Pru ar	3
	PGSC0003DMG400014144	Glycerol kinase	3
	PGSC0003DMG400014145	VQ motif-containing protein	3
	PGSC0003DMG400014146	Formamidopyrimidine-DNA glycosylase	3
	PGSC0003DMG400014148	Conserved gene of unknown function	3
	PGSC0003DMG400014149	Multidrug Resistance associated Protein 1	3
	PGSC0003DMG400014150	Kinase family protein	3
	PGSC0003DMG400014151	GAG1At protein	3
	PGSC0003DMG400014152	Hydroxycinnamoyl transferase	3
	PGSC0003DMG400014153	Glycosylphosphatidylinositol anchor biosynthesis protein 11	3
	PGSC0003DMG400014154	Conserved gene of unknown function	3
	PGSC0003DMG400014155	Conserved gene of unknown function	3
	PGSC0003DMG400014156	Aspartic proteinase nepenthesin-1	3
	PGSC0003DMG400014157	AP2 domain-containing transcription factor	3
	PGSC0003DMG400014158	Conserved gene of unknown function	3
	PGSC0003DMG400014159	Membrane protein PB1A10.07c	3
	PGSC0003DMG401014160	Protein WAX2	3
	PGSC0003DMG402014160	Protein WAX2	3
	PGSC0003DMG400014161	Conserved gene of unknown function	3
	PGSC0003DMG400014162	Gene of unknown function	3
	PGSC0003DMG400014163	Gene of unknown function	3
	PGSC0003DMG401014164	Gene of unknown function	3
	PGSC0003DMG402014164	Conserved gene of unknown function	3
	PGSC0003DMG400014166	U2 small nuclear ribonucleoprotein A	3
2028	PGSC0003DMG400014168	Respiratory burst oxidase homolog protein C	3
	PGSC0003DMG400014169	Alpha/beta fold family protein	3
	PGSC0003DMG400014170	AMP-activated protein kinase, gamma regulatory subunit	3
	PGSC0003DMG400014171	Conserved gene of unknown function	3
	PGSC0003DMG400014172	Transferase, transferring glycosyl groups	3
	PGSC0003DMG400014173	Polyphosphoinositide binding protein	3
1951	PGSC0003DMG400014174	FLORICAULA/LEAFY	3
	PGSC0003DMG400014175	Protease Do-like 7	3
	PGSC0003DMG400014176	Conserved gene of unknown function	3
	PGSC0003DMG400014177	ADP-ribosylation factor GTPase-activating protein AGD1	3
	PGSC0003DMG400014178	GDP-mannose 4,6-dehydratase	3
	PGSC0003DMG400014179	Auxin response factor 2	3
	PGSC0003DMG400014180	AAA-type ATPase family protein	3
	PGSC0003DMG400014182	Nuclear transcription factor, X-box binding	3
	PGSC0003DMG400014183	Knotted 1-binding protein 36	3
	PGSC0003DMG400014184	Nudix hydrolase 17, mitochondrial	3
	PGSC0003DMG400014185	Conserved gene of unknown function	3
	PGSC0003DMG401014186	Chaperone protein DNAj	3
	PGSC0003DMG402014186	ATP binding protein	3
	PGSC0003DMG400014187	Conserved gene of unknown function	3
	PGSC0003DMG401014189	Conserved gene of unknown function	3
2340	PGSC0003DMG402014189	XH/XS domain-containing protein	3
	PGSC0003DMG400014190	Conserved gene of unknown function	3
	PGSC0003DMG400014191	60S ribosomal protein L7	3
	PGSC0003DMG400014192	Mitochondrial glycoprotein family protein	3
	PGSC0003DMG400014193	Conserved gene of unknown function	3
	PGSC0003DMG400014194	Defective in cullin neddylation protein	3
	PGSC0003DMG400014195	Nucleoporin	3
	PGSC0003DMG400014196	Ethylene response factor	3
	PGSC0003DMG401014197	Serine/threonine-protein kinase PBS1	3
	PGSC0003DMG402014197	Conserved gene of unknown function	3
	PGSC0003DMG403014197	Serine/threonine-protein kinase PBS1	3
	PGSC0003DMG400014198	Conserved gene of unknown function	3
	PGSC0003DMG400014199	Nodulin	3
	PGSC0003DMG400014200	Flotillin-1	3
	PGSC0003DMG400014201	Jp18	3
	PGSC0003DMG400014202	50S ribosomal protein L3	3
	PGSC0003DMG400014203	Amino acid transporter	3
	PGSC0003DMG400014204	Transcription factor TSRF1	3
	PGSC0003DMG400014206	Conserved gene of unknown function	3
	PGSC0003DMG400014207	Calcineurin	3
	PGSC0003DMG400014208	Inorganic pyrophosphatase	3
	PGSC0003DMG400014209	Pentatricopeptide repeat-containing protein	3
	PGSC0003DMG400014210	DnaJ protein	3
	PGSC0003DMG400014211	Gene of unknown function	3
	PGSC0003DMG400014212	Heat shock protein	3
	PGSC0003DMG400014213	ATP binding protein	3
	PGSC0003DMG400014214	Conserved gene of unknown function	3
	PGSC0003DMG400014215	Tubby protein	3
	PGSC0003DMG400014216	Polygalacturonase	3
	PGSC0003DMG400014217	Conserved gene of unknown function	3
	PGSC0003DMG401014218	Uv excision repair protein rad23	3
	PGSC0003DMG402014218	ATP binding / kinase/ protein kinase/ protein serine/threonine kinase/ protein tyrosine kinase	3
	PGSC0003DMG400014219	Phosphate abc transporter	3
	PGSC0003DMG400014220	Conserved gene of unknown function	3
	PGSC0003DMG400014221	Ribulose bisphosphate carboxylase/oxygenase activase, chloroplast	3
	PGSC0003DMG400014222	Zinc finger protein	3
2651	PGSC0003DMG400014223	4-coumarate--CoA ligase 2	3
	PGSC0003DMG400014224	Amino acid binding protein	3
	PGSC0003DMG400014225	ERD1 protein, chloroplast	3
	PGSC0003DMG400014226	Conserved gene of unknown function	3
	PGSC0003DMG400014227	Conserved gene of unknown function	3
	PGSC0003DMG400014228	Inositol polyphosphate multikinase	3
	PGSC0003DMG400014229	Ebna2 binding protein P100	3
	PGSC0003DMG400014230	Amidase	3
	PGSC0003DMG400014231	Conserved gene of unknown function	3
	PGSC0003DMG400014232	Calnexin	3
	PGSC0003DMG400014233	Conserved gene of unknown function	3
	PGSC0003DMG400014234	Conserved gene of unknown function	3
	PGSC0003DMG400014235	Pentatricopeptide repeat-containing protein	3
	PGSC0003DMG400014236	Succinate/fumarate mitochondrial transporter	3
	PGSC0003DMG400014237	Short-chain dehydrogenase/reductase family protein	3
	PGSC0003DMG400014238	Electron transporter	3
	PGSC0003DMG400014239	Glycyl-tRNA synthetase	3
	PGSC0003DMG400014240	Ethylene-responsive transcription factor ERF114	3
	PGSC0003DMG400014242	Nucleotide binding protein	3
	PGSC0003DMG400014243	S-adenosyl-L-methionine Mg-protoporphyrin IX methyltranserase	3
	PGSC0003DMG401014244	MRNA cap guanine-N7 methyltransferase	3
	PGSC0003DMG402014244	MRNA cap guanine-N7 methyltransferase	3
	PGSC0003DMG400014245	Pentatricopeptide repeat-containing protein	3
	PGSC0003DMG400014246	BHLH domain class transcription factor	3
	PGSC0003DMG400014247	Receptor kinase	3
	PGSC0003DMG400014248	ATP-dependent Clp protease ATP-binding subunit clpA homolog CD4A, chloroplastic	3
	PGSC0003DMG401014249	Phosphoprotein phosphatase	3
	PGSC0003DMG402014249	Phosphoprotein phosphatase	3
	PGSC0003DMG400014250	Serine carboxypeptidase	3
	PGSC0003DMG400014251	DNA-directed RNA polymerase II 19 kD polypeptide rpb7	3
	PGSC0003DMG400014253	Acyl carrier protein	3
	PGSC0003DMG400014254	Pitrilysin	3
	PGSC0003DMG400014257	Acireductone dioxygenase	3
	PGSC0003DMG400014258	Gene of unknown function	3
	PGSC0003DMG400014259	Gene of unknown function	3
	PGSC0003DMG400014260	Gene of unknown function	3
2472	PGSC0003DMG400014261	CDPK	3
	PGSC0003DMG400014262	Conserved gene of unknown function	3
1708	PGSC0003DMG400014263	Per1-like family protein	3
	PGSC0003DMG400014264	Conserved gene of unknown function	3
	PGSC0003DMG400014266	Splicing factor	3
	PGSC0003DMG400014267	Multidrug resistance pump	3
	PGSC0003DMG400014268	Dihydrodipicolinate reductase	3
	PGSC0003DMG400014269	SEU1 protein	3
	PGSC0003DMG400014270	(S)-N-methylcoclaurine 3'-hydroxylase isozyme	3
	PGSC0003DMG400014271	(S)-N-methylcoclaurine 3'-hydroxylase isozyme	3
	PGSC0003DMG400014272	(S)-N-methylcoclaurine 3'-hydroxylase isozyme	3
	PGSC0003DMG400014273	Cytochrome P450	3
	PGSC0003DMG400014274	(S)-N-methylcoclaurine 3'-hydroxylase isozyme	3
	PGSC0003DMG400014275	ATP binding protein	3
	PGSC0003DMG400014276	Calmodulin binding protein	3
	PGSC0003DMG400014277	Hydrolase	3
	PGSC0003DMG400014279	Homeobox protein	3
	PGSC0003DMG400014280	Ankyrin repeat-containing protein	3
	PGSC0003DMG400014281	Leucine-rich repeat receptor protein kinase exs	3
	PGSC0003DMG400014282	Conserved gene of unknown function	3
	PGSC0003DMG400014284	Conserved gene of unknown function	3
	PGSC0003DMG400014285	Gene of unknown function	3
	PGSC0003DMG400014286	Gene of unknown function	3
	PGSC0003DMG400014287	Structural maintenance of chromosomes 6 smc6	3
	PGSC0003DMG400014288	Conserved gene of unknown function	3
	PGSC0003DMG400014289	Flap endonuclease GEN-like 2	3
	PGSC0003DMG401014290	Pre-mRNA cleavage factor im, 25kD subunit	3
	PGSC0003DMG402014290	Cleavage and polyadenylation specificity factor 5	3
	PGSC0003DMG400014291	ATMYB4	3
	PGSC0003DMG400014292	ATP binding protein	3
	PGSC0003DMG400014293	Low-temperature-induced 65 kDa protein	3
	PGSC0003DMG400014295	KDEL motif-containing protein 1	3
	PGSC0003DMG400014296	Tubulin beta-1 chain	3
	PGSC0003DMG400014297	N-acetyltransferase	3
	PGSC0003DMG400014298	Conserved gene of unknown function	3
	PGSC0003DMG400014299	40S ribosomal protein S15a-1	3
	PGSC0003DMG400014300	Gene of unknown function	3
	PGSC0003DMG400014301	LOW QUALITY PROTEIN: periaxin	3
	PGSC0003DMG400014302	Cytochrome P450	3
	PGSC0003DMG400014303	Conserved gene of unknown function	3
	PGSC0003DMG400014304	Peptidoglycan-binding LysM domain-containing protein	3
	PGSC0003DMG400014305	F-box and wd40 domain protein	3
	PGSC0003DMG400014306	ABC transporter family protein	3
	PGSC0003DMG400014307	CRT binding factor 4	3
	PGSC0003DMG400014308	CRT binding factor 5	3
	PGSC0003DMG400014309	CRT binding factor 2	3
	PGSC0003DMG400014310	AP2 domain CBF protein	3
	PGSC0003DMG400014311	CRT binding factor 3	3
	PGSC0003DMG400014312	BCL-2-associated athanogene 3	3
	PGSC0003DMG401014313	Gene of unknown function	3
	PGSC0003DMG402014313	Conserved gene of unknown function	3
	PGSC0003DMG400014314	F-box family protein	3
	PGSC0003DMG400014315	F-box family protein	3
	PGSC0003DMG400014316	Zinc finger, C3HC4 type family protein	3
	PGSC0003DMG400014320	Nonspecific lipid-transfer protein	3
	PGSC0003DMG400014321	KOM	3
	PGSC0003DMG400014322	CEN 1	3
	PGSC0003DMG400014323	Heat shock factor protein	3
	PGSC0003DMG400014324	Conserved gene of unknown function	3
	PGSC0003DMG400014325	Sugar isomerase domain-containing protein	3
	PGSC0003DMG400014326	Conserved gene of unknown function	3
	PGSC0003DMG400014327	Methyl binding domain protein	3
	PGSC0003DMG400014328	Steroid binding protein	3
	PGSC0003DMG400014329	F-box family protein	3
	PGSC0003DMG401014331	F-box family protein	3
	PGSC0003DMG402014331	F-box family protein	3
	PGSC0003DMG400014332	Gene of unknown function	3
	PGSC0003DMG401014333	F-box family protein	3
	PGSC0003DMG402014333	F-box/LRR-repeat protein	3
	PGSC0003DMG403014333	F-box family protein	3
	PGSC0003DMG400014334	Gene of unknown function	3
	PGSC0003DMG400014336	Conserved gene of unknown function	3
	PGSC0003DMG400014338	R-SNARE, SEC22-family	3
2594	PGSC0003DMG400014339	Remorin	3
	PGSC0003DMG400014340	Cytochrome B561	3
	PGSC0003DMG400014341	SHOC1 (SHORTAGE IN CHIASMATA 1)	3
	PGSC0003DMG400014342	Metal ion binding protein	3
	PGSC0003DMG400014343	Copper ion binding protein	3
	PGSC0003DMG401014344	Pollen specific actin-depolymerizing factor 1	3
	PGSC0003DMG402014344	Zinc knuckle (CCHC-type) family protein	3
	PGSC0003DMG400014345	Acyl-CoA synthetase	3
	PGSC0003DMG400014346	Pentatricopeptide repeat-containing protein, chloroplastic	3
	PGSC0003DMG400014347	PAR-1c protein	3
	PGSC0003DMG400014348	Conserved gene of unknown function	3
	PGSC0003DMG401014350	Hexose carrier protein HEX6	3
	PGSC0003DMG402014350	Hexose carrier protein HEX6	3
	PGSC0003DMG400014351	Beta-1,3-glucanase	3
	PGSC0003DMG400014352	Gene of unknown function	3
	PGSC0003DMG400014358	Gene of unknown function	3
	PGSC0003DMG400014362	F-box/LRR-repeat protein	3
	PGSC0003DMG400014363	Conserved gene of unknown function	3
	PGSC0003DMG400014365	Gene of unknown function	3
	PGSC0003DMG400014366	Downward leaf curling protein	3
	PGSC0003DMG400014367	Gene of unknown function	3
	PGSC0003DMG400014368	PAR-1c protein	3
	PGSC0003DMG400014369	Dimethylallyltransferase	10
	PGSC0003DMG400014370	Calcineurin B 02	10
	PGSC0003DMG400014371	Fkbp-type peptidyl-prolyl cis-trans isomerase 2, chloroplast	10
	PGSC0003DMG400014372	Uridine kinase	10
	PGSC0003DMG400014375	Mutt domain protein	10
	PGSC0003DMG400014376	RNA-binding protein	10
	PGSC0003DMG400014378	30S ribosomal protein S10, chloroplastic	10
	PGSC0003DMG400014379	Serine acetyltransferase 1	10
	PGSC0003DMG400014380	Heterogeneous nuclear ribonucleoprotein 27C	10
2101	PGSC0003DMG400014381	40S ribosomal protein S8	10
	PGSC0003DMG400014382	Conserved gene of unknown function	10
	PGSC0003DMG400014383	Conserved gene of unknown function	10
	PGSC0003DMG400014384	Conserved gene of unknown function	10
	PGSC0003DMG400014385	Cell differentiation protein rcd1	10
	PGSC0003DMG400014386	Chlorophyll a-b binding protein 7, chloroplastic	10
	PGSC0003DMG400014387	RNA binding protein	10
	PGSC0003DMG400014388	Constitutive plastid-lipid associated protein	10
	PGSC0003DMG400014389	Purple acid phosphatase 18	10
	PGSC0003DMG400014390	Transmembrane protein 14	10
	PGSC0003DMG400014391	Conserved gene of unknown function	10
	PGSC0003DMG400014392	Kinase family protein	10
	PGSC0003DMG400014393	Conserved gene of unknown function	10
	PGSC0003DMG400014394	Conserved gene of unknown function	10
	PGSC0003DMG400014395	SGP1 monomeric G-protein	10
	PGSC0003DMG401014396	Tryptophan synthase beta subunit	10
	PGSC0003DMG402014396	Conserved gene of unknown function	10
	PGSC0003DMG403014396	Conserved gene of unknown function	10
	PGSC0003DMG400014397	Conserved gene of unknown function	10
	PGSC0003DMG400014398	GTPase activating protein	10
	PGSC0003DMG400014399	DDRGK domain-containing protein 1	10
	PGSC0003DMG400014401	Glycosyltransferase, CAZy family GT8	10
	PGSC0003DMG400014402	Oxygen-evolving enhancer protein 3-1, chloroplast	10
	PGSC0003DMG400014403	Formin 5	10
	PGSC0003DMG400014404	Conserved gene of unknown function	10
	PGSC0003DMG400014405	Heat shock cognate protein 80	10
	PGSC0003DMG400014406	DNA-damage inducible protein ddi1	10
	PGSC0003DMG400014407	GTP-binding protein enga	10
	PGSC0003DMG400014408	Fasciclin-like arabinogalactan protein 10	10
	PGSC0003DMG400014409	Tuftelin interacting protein	10
	PGSC0003DMG401014410	Transporter	10
	PGSC0003DMG402014410	Gene of unknown function	10
2516	PGSC0003DMG400014411	K+ channel protein	10
	PGSC0003DMG400014412	Gene of unknown function	10
	PGSC0003DMG400014413	Transcription initiation factor tfiid	10
	PGSC0003DMG400014414	EH-domain-containing protein	10
	PGSC0003DMG400014415	Extracellular ligand-gated ion channel	10
	PGSC0003DMG400014416	Gene of unknown function	10
	PGSC0003DMG400014417	Ethylene-responsive transcription factor 3	10
	PGSC0003DMG400014419	Cell differentiation protein rcd1	10
	PGSC0003DMG400014420	Ribonuclease III	10
	PGSC0003DMG400014421	Proline synthetase associated protein	10
	PGSC0003DMG400014422	Gaba(A) receptor-associated protein	10
	PGSC0003DMG400014423	Vacuolar sorting protein SNF8	10
2441	PGSC0003DMG400014424	Potyviral helper component protease-interacting protein 2	10
	PGSC0003DMG400014425	Gag-pol polyprotein	10
	PGSC0003DMG400014426	Nuclear inhibitor of protein phosphatase-1	10
	PGSC0003DMG400014427	Homeobox protein	10
	PGSC0003DMG400014428	Protein COBRA	10
	PGSC0003DMG400014429	Gene of unknown function	10
	PGSC0003DMG400014430	Polyubiquitin	10
	PGSC0003DMG400014431	Polyubiquitin	10
