	Tomato Data Entry			Characterization Descriptors									Quality Measures																	
8750-2	SCT_0045	8750	2	.	.	.	.	.	.	2009/09/16	.	.	6.6	4.17	0.53312															
8751-2	SCT_0067	8751	2	.	.	.	.	.	.	2009/09/16	.	.	5.4	4.09	0.4448															
8752-2	SCT_0137	8752	2	.	.	.	.	.	.	2009/09/16	.	.	5.1	4.39	0.30784															
8753-2	SCT_0054	8753	2	.	.	.	.	.	.	2009/09/16	.	.	5.5	4.22	0.42176															
8754-2	SCT_0028	8754	2	.	.	.	.	.	.	2009/09/16	.	.	6.9	4.24	0.54912															
8755-2	SCT_0117	8755	2	.	.	.	.	.	.	2009/09/16	.	.	5.3	4.22	0.4032															
8756-2	SCT_0478	8756	2	.	.	.	.	.	.	2009/09/16	.	.	5.3	4.17	0.49664															
8757-2	SCT_0115	8757	2	.	.	.	.	.	.	2009/09/16	.	.	6.2	4.3	0.4832															
8758-2	SCT_0040	8758	2	.	.	.	.	.	.	2009/09/16	.	.	6.6	4.28	0.46912															
8759-2	SCT_0075	8759	2	.	.	.	.	.	.	2009/09/16	.	.	6.1	4.19	0.57856															
8760-2	SCT_0086	8760	2	.	.	.	.	.	.	2009/09/16	.	.	6.6	4.2	0.41728															
8761-2	SCT_0031	8761	2	.	.	.	.	.	.	2009/09/16	.	.	5.9	4.1	0.46208															
8762-2	SCT_0109	8762	2	.	.	.	.	.	.	2009/09/16	.	.	5.7	4.15	0.49344															
8763-2	SCT_0069	8763	2	.	.	.	.	.	.	2009/09/16	.	.	6.4	4.13	0.5312															
8764-2	SCT_0108	8764	2	.	.	.	.	.	.	2009/09/16	.	.	6.1	4.25	0.42752															
8765-2	SCT_0073	8765	2	.	.	.	.	.	.	.	.	.	.	.	.															
8766-2	SCT_0128	8766	2	.	.	.	.	.	.	2009/09/16	.	.	6.1	4.15	0.41664															
8767-2	SCT_0006	8767	2	.	.	.	.	.	.	2009/09/16	.	.	5.9	4.26	0.44608															
8768-2	SCT_0112	8768	2	.	.	.	.	.	.	2009/09/16	.	.	5.2	4.12	0.4864															
8769-2	SCT_0051	8769	2	.	.	.	.	.	.	2009/09/16	.	.	5.6	4.2	0.4768															
8770-2	SCT_0064	8770	2	.	.	.	.	.	.	2009/09/16	.	.	6.8	4.22	0.54848															
8771-2	SCT_0084	8771	2	.	.	.	.	.	.	2009/09/16	.	.	6.6	4.14	0.56896															
8772-2	SCT_0124	8772	2	.	.	.	.	.	.	2009/09/16	.	.	5.9	4.18	0.61568															
8773-2	SCT_0050	8773	2	.	.	.	.	.	.	2009/09/16	.	.	5.8	4.17	0.53888															
8774-2	SCT_0060	8774	2	.	.	.	.	.	.	2009/09/16	.	.	6	4.21	0.57408															
8775-2	SCT_0056	8775	2	.	.	.	.	.	.	2009/09/16	.	.	6.4	4.13	0.62336															
8776-2	SCT_0035	8776	2	.	.	.	.	.	.	2009/09/16	.	.	5.9	4.16	0.45696															
8777-2	SCT_0090	8777	2	.	.	.	.	.	.	2009/09/16	.	.	6.2	4.07	0.49088															
8778-2	SCT_0023	8778	2	.	.	.	.	.	.	2009/09/16	.	.	6	4.36	0.38976															
8779-2	SCT_0133	8779	2	.	.	.	.	.	.	2009/09/16	.	.	4.9	4.24	0.3712															
8780-2	SCT_0134	8780	2	.	.	.	.	.	.	2009/09/16	.	.	6.2	4.06	0.6848															
8781-2	SCT_0058	8781	2	.	.	.	.	.	.	2009/09/16	.	.	5.7	4.24	0.47104															
8782-2	SCT_0085	8782	2	.	.	.	.	.	.	2009/09/16	.	.	6	4.19	0.48192															
8783-2	SCT_0037	8783	2	.	.	.	.	.	.	2009/09/16	.	.	5.4	4.24	0.45632															
8784-2	SCT_0046	8784	2	.	.	.	.	.	.	2009/09/16	.	.	6.4	4.19	0.55168															
8785-2	SCT_0053	8785	2	.	.	.	.	.	.	2009/09/16	.	.	6.1	4.16	0.5408															
8786-2	SCT_0077	8786	2	.	.	.	.	.	.	2009/09/16	.	.	5.1	4.28	0.47488															
8787-2	SCT_0130	8787	2	.	.	.	.	.	.	2009/09/16	.	.	6.5	4.37	0.36672															
8788-2	SCT_0080	8788	2	.	.	.	.	.	.	2009/09/16	.	.	6.4	4.2	0.55552															
